"Eastern Date Hour","Zone Name","Zone PTID","TWI Actual Load"
"2022/01/04 08:00:00","CAPITL","61757","1632.3679"
"2022/01/04 09:00:00","CAPITL","61757","1595.8695"
"2022/01/04 10:00:00","CAPITL","61757","1557.4982"
"2022/01/04 11:00:00","CAPITL","61757","1549.711"
"2022/01/04 12:00:00","CAPITL","61757","1519.9439"
"2022/01/04 13:00:00","CAPITL","61757","1507.7798"
"2022/01/04 14:00:00","CAPITL","61757","1507.4918"
"2022/01/04 15:00:00","CAPITL","61757","1562.1285"
"2022/01/04 16:00:00","CAPITL","61757","1674.4005"
"2022/01/04 17:00:00","CAPITL","61757","1772.5535"
"2022/01/04 18:00:00","CAPITL","61757","1766.1507"
"2022/01/04 19:00:00","CAPITL","61757","1718.7111"
"2022/01/04 20:00:00","CAPITL","61757","1656.4236"
"2022/01/04 21:00:00","CAPITL","61757","1574.0553"
"2022/01/04 22:00:00","CAPITL","61757","1474.65"
"2022/01/04 23:00:00","CAPITL","61757","1386.7571"
"2022/01/05 00:00:00","CAPITL","61757","1336.2049"
"2022/01/05 01:00:00","CAPITL","61757","1306.9153"
"2022/01/05 02:00:00","CAPITL","61757","1288.0004"
"2022/01/05 03:00:00","CAPITL","61757","1286.5763"
"2022/01/05 04:00:00","CAPITL","61757","1312.7492"
"2022/01/05 05:00:00","CAPITL","61757","1375.8856"
"2022/01/05 06:00:00","CAPITL","61757","1487.6789"
"2022/01/05 07:00:00","CAPITL","61757","1567.9979"
"2022/01/05 08:00:00","CAPITL","61757","1572.024"
"2022/01/05 09:00:00","CAPITL","61757","1566.707"
"2022/01/05 10:00:00","CAPITL","61757","1577.9054"
"2022/01/05 11:00:00","CAPITL","61757","1561.5553"
"2022/01/05 12:00:00","CAPITL","61757","1533.1146"
"2022/01/05 13:00:00","CAPITL","61757","1506.7824"
"2022/01/05 14:00:00","CAPITL","61757","1491.6287"
"2022/01/05 15:00:00","CAPITL","61757","1511.9716"
"2022/01/05 16:00:00","CAPITL","61757","1580.342"
"2022/01/05 17:00:00","CAPITL","61757","1661.2783"
"2022/01/05 18:00:00","CAPITL","61757","1638.5087"
"2022/01/05 19:00:00","CAPITL","61757","1595.3439"
"2022/01/05 20:00:00","CAPITL","61757","1534.3093"
"2022/01/05 21:00:00","CAPITL","61757","1448.7547"
"2022/01/05 22:00:00","CAPITL","61757","1351.058"
"2022/01/05 23:00:00","CAPITL","61757","1271.1219"
"2022/01/06 00:00:00","CAPITL","61757","1216.1591"
"2022/01/06 01:00:00","CAPITL","61757","1186.0451"
"2022/01/06 02:00:00","CAPITL","61757","1167.549"
"2022/01/06 03:00:00","CAPITL","61757","1168.7252"
"2022/01/06 04:00:00","CAPITL","61757","1196.9855"
"2022/01/06 05:00:00","CAPITL","61757","1272.5952"
"2022/01/06 06:00:00","CAPITL","61757","1403.4453"
"2022/01/06 07:00:00","CAPITL","61757","1494.106"
"2022/01/06 08:00:00","CAPITL","61757","1523.8803"
"2022/01/06 09:00:00","CAPITL","61757","1525.5342"
"2022/01/06 10:00:00","CAPITL","61757","1515.0709"
"2022/01/06 11:00:00","CAPITL","61757","1477.0398"
"2022/01/06 12:00:00","CAPITL","61757","1470.9553"
"2022/01/06 13:00:00","CAPITL","61757","1462.9821"
"2022/01/06 14:00:00","CAPITL","61757","1454.7104"
"2022/01/06 15:00:00","CAPITL","61757","1511.4835"
"2022/01/06 16:00:00","CAPITL","61757","1595.2438"
"2022/01/06 17:00:00","CAPITL","61757","1683.0377"
"2022/01/06 18:00:00","CAPITL","61757","1674.735"
"2022/01/06 19:00:00","CAPITL","61757","1624.0048"
"2022/01/06 20:00:00","CAPITL","61757","1567.2514"
"2022/01/06 21:00:00","CAPITL","61757","1489.1501"
"2022/01/06 22:00:00","CAPITL","61757","1395.7553"
"2022/01/06 23:00:00","CAPITL","61757","1316.7491"
"2022/01/07 00:00:00","CAPITL","61757","1248.4793"
"2022/01/07 01:00:00","CAPITL","61757","1214.1292"
"2022/01/07 02:00:00","CAPITL","61757","1202.523"
"2022/01/07 03:00:00","CAPITL","61757","1206.7056"
"2022/01/07 04:00:00","CAPITL","61757","1234.4992"
"2022/01/07 05:00:00","CAPITL","61757","1298.8975"
"2022/01/07 06:00:00","CAPITL","61757","1409.8148"
"2022/01/07 07:00:00","CAPITL","61757","1490.3595"
"2022/01/07 08:00:00","CAPITL","61757","1537.1973"
"2022/01/07 09:00:00","CAPITL","61757","1560.5222"
"2022/01/07 10:00:00","CAPITL","61757","1583.3533"
"2022/01/07 11:00:00","CAPITL","61757","1579.1026"
"2022/01/07 12:00:00","CAPITL","61757","1573.5952"
"2022/01/07 13:00:00","CAPITL","61757","1539.1697"
"2022/01/07 14:00:00","CAPITL","61757","1530.2921"
"2022/01/07 15:00:00","CAPITL","61757","1538.7243"
"2022/01/07 16:00:00","CAPITL","61757","1615.0153"
"2022/01/07 17:00:00","CAPITL","61757","1707.8479"
"2022/01/07 18:00:00","CAPITL","61757","1697.0575"
"2022/01/07 19:00:00","CAPITL","61757","1650.3879"
"2022/01/07 20:00:00","CAPITL","61757","1599.5624"
"2022/01/07 21:00:00","CAPITL","61757","1541.6781"
"2022/01/07 22:00:00","CAPITL","61757","1478.8815"
"2022/01/07 23:00:00","CAPITL","61757","1409.7743"
"2022/01/08 00:00:00","CAPITL","61757","1364.6346"
"2022/01/08 01:00:00","CAPITL","61757","1330.7079"
"2022/01/08 02:00:00","CAPITL","61757","1319.8067"
"2022/01/08 03:00:00","CAPITL","61757","1324.5169"
"2022/01/08 04:00:00","CAPITL","61757","1335.7207"
"2022/01/08 05:00:00","CAPITL","61757","1360.172"
"2022/01/08 06:00:00","CAPITL","61757","1426.2895"
"2022/01/08 07:00:00","CAPITL","61757","1481.3045"
"2022/01/08 08:00:00","CAPITL","61757","1523.0299"
"2022/01/08 09:00:00","CAPITL","61757","1533.7024"
"2022/01/08 10:00:00","CAPITL","61757","1503.3069"
"2022/01/08 11:00:00","CAPITL","61757","1449.7739"
"2022/01/08 12:00:00","CAPITL","61757","1398.8288"
"2022/01/08 13:00:00","CAPITL","61757","1377.0281"
"2022/01/08 14:00:00","CAPITL","61757","1404.2481"
"2022/01/08 15:00:00","CAPITL","61757","1485.7054"
"2022/01/08 16:00:00","CAPITL","61757","1591.8958"
"2022/01/08 17:00:00","CAPITL","61757","1695.2741"
"2022/01/08 18:00:00","CAPITL","61757","1690.1834"
"2022/01/08 19:00:00","CAPITL","61757","1652.675"
"2022/01/08 20:00:00","CAPITL","61757","1606.8913"
"2022/01/08 21:00:00","CAPITL","61757","1545.8846"
"2022/01/08 22:00:00","CAPITL","61757","1475.5025"
"2022/01/08 23:00:00","CAPITL","61757","1410.7234"
"2022/01/09 00:00:00","CAPITL","61757","1354.7252"
"2022/01/09 01:00:00","CAPITL","61757","1302.6961"
"2022/01/09 02:00:00","CAPITL","61757","1275.9131"
"2022/01/09 03:00:00","CAPITL","61757","1266.2715"
"2022/01/09 04:00:00","CAPITL","61757","1271.985"
"2022/01/09 05:00:00","CAPITL","61757","1289.018"
"2022/01/09 06:00:00","CAPITL","61757","1324.9569"
"2022/01/09 07:00:00","CAPITL","61757","1369.2108"
"2022/01/09 08:00:00","CAPITL","61757","1431.079"
"2022/01/09 09:00:00","CAPITL","61757","1501.9854"
"2022/01/09 10:00:00","CAPITL","61757","1554.0356"
"2022/01/09 11:00:00","CAPITL","61757","1589.4412"
"2022/01/09 12:00:00","CAPITL","61757","1606.3628"
"2022/01/09 13:00:00","CAPITL","61757","1599.5127"
"2022/01/09 14:00:00","CAPITL","61757","1584.0879"
"2022/01/09 15:00:00","CAPITL","61757","1585.9005"
"2022/01/09 16:00:00","CAPITL","61757","1631.5512"
"2022/01/09 17:00:00","CAPITL","61757","1665.1574"
"2022/01/09 18:00:00","CAPITL","61757","1621.0879"
"2022/01/09 19:00:00","CAPITL","61757","1564.5389"
"2022/01/09 20:00:00","CAPITL","61757","1501.817"
"2022/01/09 21:00:00","CAPITL","61757","1419.8637"
"2022/01/09 22:00:00","CAPITL","61757","1338.9768"
"2022/01/09 23:00:00","CAPITL","61757","1269.2992"
"2022/01/10 00:00:00","CAPITL","61757","1230.7174"
"2022/01/10 01:00:00","CAPITL","61757","1213.3545"
"2022/01/10 02:00:00","CAPITL","61757","1208.814"
"2022/01/10 03:00:00","CAPITL","61757","1219.4838"
"2022/01/10 04:00:00","CAPITL","61757","1255.0416"
"2022/01/10 05:00:00","CAPITL","61757","1329.3173"
"2022/01/10 06:00:00","CAPITL","61757","1449.9244"
"2022/01/10 07:00:00","CAPITL","61757","1534.1088"
"2022/01/10 08:00:00","CAPITL","61757","1558.9416"
"2022/01/10 09:00:00","CAPITL","61757","1542.459"
"2022/01/10 10:00:00","CAPITL","61757","1529.7217"
"2022/01/10 11:00:00","CAPITL","61757","1528.3558"
"2022/01/10 12:00:00","CAPITL","61757","1541.7626"
"2022/01/10 13:00:00","CAPITL","61757","1543.3518"
"2022/01/10 14:00:00","CAPITL","61757","1556.1396"
"2022/01/10 15:00:00","CAPITL","61757","1584.89"
"2022/01/10 16:00:00","CAPITL","61757","1670.4153"
"2022/01/10 17:00:00","CAPITL","61757","1763.5348"
"2022/01/10 18:00:00","CAPITL","61757","1755.4371"
"2022/01/10 19:00:00","CAPITL","61757","1714.731"
"2022/01/10 20:00:00","CAPITL","61757","1654.7292"
"2022/01/10 21:00:00","CAPITL","61757","1574.046"
"2022/01/10 22:00:00","CAPITL","61757","1489.727"
"2022/01/10 23:00:00","CAPITL","61757","1423.0389"
"2022/01/11 00:00:00","CAPITL","61757","1389.4733"
"2022/01/11 01:00:00","CAPITL","61757","1372.705"
"2022/01/11 02:00:00","CAPITL","61757","1370.3753"
"2022/01/11 03:00:00","CAPITL","61757","1381.6557"
"2022/01/11 04:00:00","CAPITL","61757","1417.8642"
"2022/01/11 05:00:00","CAPITL","61757","1497.4403"
"2022/01/11 06:00:00","CAPITL","61757","1611.6175"
"2022/01/11 07:00:00","CAPITL","61757","1685.5916"
"2022/01/11 08:00:00","CAPITL","61757","1705.1986"
"2022/01/11 09:00:00","CAPITL","61757","1665.1901"
"2022/01/11 10:00:00","CAPITL","61757","1621.5706"
"2022/01/11 11:00:00","CAPITL","61757","1582.7417"
"2022/01/11 12:00:00","CAPITL","61757","1569.2327"
"2022/01/11 13:00:00","CAPITL","61757","1570.3316"
"2022/01/11 14:00:00","CAPITL","61757","1602.7152"
"2022/01/11 15:00:00","CAPITL","61757","1677.5227"
"2022/01/11 16:00:00","CAPITL","61757","1785.7793"
"2022/01/11 17:00:00","CAPITL","61757","1894.1302"
"2022/01/11 18:00:00","CAPITL","61757","1888.9609"
"2022/01/11 19:00:00","CAPITL","61757","1850.7718"
"2022/01/11 20:00:00","CAPITL","61757","1790.8799"
"2022/01/11 21:00:00","CAPITL","61757","1719.8366"
"2022/01/11 22:00:00","CAPITL","61757","1620.273"
"2022/01/11 23:00:00","CAPITL","61757","1539.1713"
"2022/01/12 00:00:00","CAPITL","61757","1494.063"
"2022/01/12 01:00:00","CAPITL","61757","1469.6104"
"2022/01/12 02:00:00","CAPITL","61757","1451.4406"
"2022/01/12 03:00:00","CAPITL","61757","1454.0359"
"2022/01/12 04:00:00","CAPITL","61757","1475.126"
"2022/01/12 05:00:00","CAPITL","61757","1538.5336"
"2022/01/12 06:00:00","CAPITL","61757","1664.701"
"2022/01/12 07:00:00","CAPITL","61757","1740.4517"
"2022/01/12 08:00:00","CAPITL","61757","1739.3886"
"2022/01/12 09:00:00","CAPITL","61757","1722.1134"
"2022/01/12 10:00:00","CAPITL","61757","1700.4276"
"2022/01/12 11:00:00","CAPITL","61757","1724.1182"
"2022/01/12 12:00:00","CAPITL","61757","1712.1279"
"2022/01/12 13:00:00","CAPITL","61757","1699.4145"
"2022/01/12 14:00:00","CAPITL","61757","1678.6986"
"2022/01/12 15:00:00","CAPITL","61757","1680.1498"
"2022/01/12 16:00:00","CAPITL","61757","1725.4012"
"2022/01/12 17:00:00","CAPITL","61757","1772.3369"
"2022/01/12 18:00:00","CAPITL","61757","1753.0519"
"2022/01/12 19:00:00","CAPITL","61757","1704.0471"
"2022/01/12 20:00:00","CAPITL","61757","1640.9849"
"2022/01/12 21:00:00","CAPITL","61757","1555.7427"
"2022/01/12 22:00:00","CAPITL","61757","1442.4041"
"2022/01/12 23:00:00","CAPITL","61757","1359.4176"
"2022/01/13 00:00:00","CAPITL","61757","1317.0178"
"2022/01/13 01:00:00","CAPITL","61757","1289.6367"
"2022/01/13 02:00:00","CAPITL","61757","1272.3199"
"2022/01/13 03:00:00","CAPITL","61757","1272.5147"
"2022/01/13 04:00:00","CAPITL","61757","1292.5842"
"2022/01/13 05:00:00","CAPITL","61757","1357.255"
"2022/01/13 06:00:00","CAPITL","61757","1468.5775"
"2022/01/13 07:00:00","CAPITL","61757","1540.7044"
"2022/01/13 08:00:00","CAPITL","61757","1548.0446"
"2022/01/13 09:00:00","CAPITL","61757","1547.094"
"2022/01/13 10:00:00","CAPITL","61757","1549.4519"
"2022/01/13 11:00:00","CAPITL","61757","1561.1126"
"2022/01/13 12:00:00","CAPITL","61757","1521.4169"
"2022/01/13 13:00:00","CAPITL","61757","1492.9115"
"2022/01/13 14:00:00","CAPITL","61757","1483.5936"
"2022/01/13 15:00:00","CAPITL","61757","1477.1126"
"2022/01/13 16:00:00","CAPITL","61757","1546.8745"
"2022/01/13 17:00:00","CAPITL","61757","1642.6687"
"2022/01/13 18:00:00","CAPITL","61757","1633.9341"
"2022/01/13 19:00:00","CAPITL","61757","1599.9437"
"2022/01/13 20:00:00","CAPITL","61757","1548.9423"
"2022/01/13 21:00:00","CAPITL","61757","1470.767"
"2022/01/13 22:00:00","CAPITL","61757","1381.2962"
"2022/01/13 23:00:00","CAPITL","61757","1304.4309"
"2022/01/14 00:00:00","CAPITL","61757","1261.1181"
"2022/01/14 01:00:00","CAPITL","61757","1233.4862"
"2022/01/14 02:00:00","CAPITL","61757","1226.7691"
"2022/01/14 03:00:00","CAPITL","61757","1224.1996"
"2022/01/14 04:00:00","CAPITL","61757","1245.6379"
"2022/01/14 05:00:00","CAPITL","61757","1301.0641"
"2022/01/14 06:00:00","CAPITL","61757","1398.1122"
"2022/01/14 07:00:00","CAPITL","61757","1496.504"
"2022/01/14 08:00:00","CAPITL","61757","1526.8313"
"2022/01/14 09:00:00","CAPITL","61757","1535.2551"
"2022/01/14 10:00:00","CAPITL","61757","1541.1411"
"2022/01/14 11:00:00","CAPITL","61757","1536.7566"
"2022/01/14 12:00:00","CAPITL","61757","1520.479"
"2022/01/14 13:00:00","CAPITL","61757","1506.8098"
"2022/01/14 14:00:00","CAPITL","61757","1518.764"
"2022/01/14 15:00:00","CAPITL","61757","1549.9097"
"2022/01/14 16:00:00","CAPITL","61757","1619.4902"
"2022/01/14 17:00:00","CAPITL","61757","1724.4565"
"2022/01/14 18:00:00","CAPITL","61757","1735.9852"
"2022/01/14 19:00:00","CAPITL","61757","1714.4474"
"2022/01/14 20:00:00","CAPITL","61757","1677.8542"
"2022/01/14 21:00:00","CAPITL","61757","1628.9238"
"2022/01/14 22:00:00","CAPITL","61757","1575.0759"
"2022/01/14 23:00:00","CAPITL","61757","1511.8226"
"2022/01/15 00:00:00","CAPITL","61757","1466.9862"
"2022/01/15 01:00:00","CAPITL","61757","1448.194"
"2022/01/15 02:00:00","CAPITL","61757","1441.06"
"2022/01/15 03:00:00","CAPITL","61757","1449.5098"
"2022/01/15 04:00:00","CAPITL","61757","1463.5284"
"2022/01/15 05:00:00","CAPITL","61757","1501.1869"
"2022/01/15 06:00:00","CAPITL","61757","1559.2404"
"2022/01/15 07:00:00","CAPITL","61757","1621.1352"
"2022/01/15 08:00:00","CAPITL","61757","1646.0859"
"2022/01/15 09:00:00","CAPITL","61757","1602.9145"
"2022/01/15 10:00:00","CAPITL","61757","1550.8909"
"2022/01/15 11:00:00","CAPITL","61757","1526.5734"
"2022/01/15 12:00:00","CAPITL","61757","1522.6792"
"2022/01/15 13:00:00","CAPITL","61757","1534.7851"
"2022/01/15 14:00:00","CAPITL","61757","1595.5966"
"2022/01/15 15:00:00","CAPITL","61757","1671.9763"
"2022/01/15 16:00:00","CAPITL","61757","1781.2387"
"2022/01/15 17:00:00","CAPITL","61757","1870.624"
"2022/01/15 18:00:00","CAPITL","61757","1855.3229"
"2022/01/15 19:00:00","CAPITL","61757","1817.8883"
"2022/01/15 20:00:00","CAPITL","61757","1782.2401"
"2022/01/15 21:00:00","CAPITL","61757","1726.7194"
"2022/01/15 22:00:00","CAPITL","61757","1660.3359"
"2022/01/15 23:00:00","CAPITL","61757","1587.8084"
"2022/01/16 00:00:00","CAPITL","61757","1543.0928"
"2022/01/16 01:00:00","CAPITL","61757","1481.6017"
"2022/01/16 02:00:00","CAPITL","61757","1462.3527"
"2022/01/16 03:00:00","CAPITL","61757","1473.047"
"2022/01/16 04:00:00","CAPITL","61757","1502.5664"
"2022/01/16 05:00:00","CAPITL","61757","1533.5416"
"2022/01/16 06:00:00","CAPITL","61757","1562.2281"
"2022/01/16 07:00:00","CAPITL","61757","1616.2597"
"2022/01/16 08:00:00","CAPITL","61757","1633.2654"
"2022/01/16 09:00:00","CAPITL","61757","1589.4935"
"2022/01/16 10:00:00","CAPITL","61757","1525.3263"
"2022/01/16 11:00:00","CAPITL","61757","1476.6247"
"2022/01/16 12:00:00","CAPITL","61757","1467.3394"
"2022/01/16 13:00:00","CAPITL","61757","1470.1098"
"2022/01/16 14:00:00","CAPITL","61757","1549.4242"
"2022/01/16 15:00:00","CAPITL","61757","1651.9151"
"2022/01/16 16:00:00","CAPITL","61757","1736.5539"
"2022/01/16 17:00:00","CAPITL","61757","1798.2106"
"2022/01/16 18:00:00","CAPITL","61757","1770.9725"
"2022/01/16 19:00:00","CAPITL","61757","1724.2926"
"2022/01/16 20:00:00","CAPITL","61757","1672.7157"
"2022/01/16 21:00:00","CAPITL","61757","1615.4317"
"2022/01/16 22:00:00","CAPITL","61757","1519.7494"
"2022/01/16 23:00:00","CAPITL","61757","1452.6674"
"2022/01/17 00:00:00","CAPITL","61757","1400.0618"
"2022/01/17 01:00:00","CAPITL","61757","1363.6536"
"2022/01/17 02:00:00","CAPITL","61757","1341.0749"
"2022/01/17 03:00:00","CAPITL","61757","1339.8436"
"2022/01/17 04:00:00","CAPITL","61757","1348.8596"
"2022/01/17 05:00:00","CAPITL","61757","1380.4518"
"2022/01/17 06:00:00","CAPITL","61757","1424.8465"
"2022/01/17 07:00:00","CAPITL","61757","1464.3109"
"2022/01/17 08:00:00","CAPITL","61757","1515.7135"
"2022/01/17 09:00:00","CAPITL","61757","1554.2488"
"2022/01/17 10:00:00","CAPITL","61757","1572.6273"
"2022/01/17 11:00:00","CAPITL","61757","1561.5747"
"2022/01/17 12:00:00","CAPITL","61757","1578.6791"
"2022/01/17 13:00:00","CAPITL","61757","1567.6356"
"2022/01/17 14:00:00","CAPITL","61757","1562.9734"
"2022/01/17 15:00:00","CAPITL","61757","1568.969"
"2022/01/17 16:00:00","CAPITL","61757","1632.4693"
"2022/01/17 17:00:00","CAPITL","61757","1711.6679"
"2022/01/17 18:00:00","CAPITL","61757","1695.4641"
"2022/01/17 19:00:00","CAPITL","61757","1656.3308"
"2022/01/17 20:00:00","CAPITL","61757","1595.9846"
"2022/01/17 21:00:00","CAPITL","61757","1511.8688"
"2022/01/17 22:00:00","CAPITL","61757","1419.2274"
"2022/01/17 23:00:00","CAPITL","61757","1349.8655"
"2022/01/18 00:00:00","CAPITL","61757","1314.4818"
"2022/01/18 01:00:00","CAPITL","61757","1299.1525"
"2022/01/18 02:00:00","CAPITL","61757","1291.7801"
"2022/01/18 03:00:00","CAPITL","61757","1296.7267"
"2022/01/18 04:00:00","CAPITL","61757","1330.1775"
"2022/01/18 05:00:00","CAPITL","61757","1399.9013"
"2022/01/18 06:00:00","CAPITL","61757","1513.4434"
"2022/01/18 07:00:00","CAPITL","61757","1596.3516"
"2022/01/18 08:00:00","CAPITL","61757","1600.9016"
"2022/01/18 09:00:00","CAPITL","61757","1582.4018"
"2022/01/18 10:00:00","CAPITL","61757","1558.2113"
"2022/01/18 11:00:00","CAPITL","61757","1533.4486"
"2022/01/18 12:00:00","CAPITL","61757","1516.4378"
"2022/01/18 13:00:00","CAPITL","61757","1492.9456"
"2022/01/18 14:00:00","CAPITL","61757","1481.7012"
"2022/01/18 15:00:00","CAPITL","61757","1538.1919"
"2022/01/18 16:00:00","CAPITL","61757","1646.617"
"2022/01/18 17:00:00","CAPITL","61757","1760.8794"
"2022/01/18 18:00:00","CAPITL","61757","1761.0546"
"2022/01/18 19:00:00","CAPITL","61757","1721.5446"
"2022/01/18 20:00:00","CAPITL","61757","1679.5934"
"2022/01/18 21:00:00","CAPITL","61757","1610.3738"
"2022/01/18 22:00:00","CAPITL","61757","1518.9652"
"2022/01/18 23:00:00","CAPITL","61757","1457.1497"
"2022/01/19 00:00:00","CAPITL","61757","1417.6411"
"2022/01/19 01:00:00","CAPITL","61757","1393.1758"
"2022/01/19 02:00:00","CAPITL","61757","1380.4042"
"2022/01/19 03:00:00","CAPITL","61757","1377.416"
"2022/01/19 04:00:00","CAPITL","61757","1387.8575"
"2022/01/19 05:00:00","CAPITL","61757","1450.9819"
"2022/01/19 06:00:00","CAPITL","61757","1561.3828"
"2022/01/19 07:00:00","CAPITL","61757","1625.5543"
"2022/01/19 08:00:00","CAPITL","61757","1620.061"
"2022/01/19 09:00:00","CAPITL","61757","1598.6808"
"2022/01/19 10:00:00","CAPITL","61757","1563.9692"
"2022/01/19 11:00:00","CAPITL","61757","1576.5104"
"2022/01/19 12:00:00","CAPITL","61757","1536.6514"
"2022/01/19 13:00:00","CAPITL","61757","1507.955"
"2022/01/19 14:00:00","CAPITL","61757","1504.836"
"2022/01/19 15:00:00","CAPITL","61757","1523.2363"
"2022/01/19 16:00:00","CAPITL","61757","1564.7089"
"2022/01/19 17:00:00","CAPITL","61757","1662.6685"
"2022/01/19 18:00:00","CAPITL","61757","1652.1705"
"2022/01/19 19:00:00","CAPITL","61757","1611.3244"
"2022/01/19 20:00:00","CAPITL","61757","1560.0325"
"2022/01/19 21:00:00","CAPITL","61757","1473.1937"
"2022/01/19 22:00:00","CAPITL","61757","1381.4845"
"2022/01/19 23:00:00","CAPITL","61757","1300.1985"
"2022/01/20 00:00:00","CAPITL","61757","1238.6715"
"2022/01/20 01:00:00","CAPITL","61757","1211.848"
"2022/01/20 02:00:00","CAPITL","61757","1192.1873"
"2022/01/20 03:00:00","CAPITL","61757","1216.661"
"2022/01/20 04:00:00","CAPITL","61757","1242.3934"
"2022/01/20 05:00:00","CAPITL","61757","1300.0315"
"2022/01/20 06:00:00","CAPITL","61757","1420.8043"
"2022/01/20 07:00:00","CAPITL","61757","1512.6201"
"2022/01/20 08:00:00","CAPITL","61757","1544.1037"
"2022/01/20 09:00:00","CAPITL","61757","1527.3891"
