"Eastern Date Hour","Zone Name","Zone PTID","TWI Actual Load"
"2024/01/03 17:00:00","CAPITL","61757","1580.7458"
"2024/01/03 18:00:00","CAPITL","61757","1572.8104"
"2024/01/03 19:00:00","CAPITL","61757","1533.6178"
"2024/01/03 20:00:00","CAPITL","61757","1483.1621"
"2024/01/03 21:00:00","CAPITL","61757","1406.1013"
"2024/01/03 22:00:00","CAPITL","61757","1305.2758"
"2024/01/03 23:00:00","CAPITL","61757","1225.5823"
"2024/01/04 00:00:00","CAPITL","61757","1185.1264"
"2024/01/04 01:00:00","CAPITL","61757","1155.9902"
"2024/01/04 02:00:00","CAPITL","61757","1140.5183"
"2024/01/04 03:00:00","CAPITL","61757","1155.913"
"2024/01/04 04:00:00","CAPITL","61757","1165.7457"
"2024/01/04 05:00:00","CAPITL","61757","1211.4055"
"2024/01/04 06:00:00","CAPITL","61757","1321.9805"
"2024/01/04 07:00:00","CAPITL","61757","1409.9348"
"2024/01/04 08:00:00","CAPITL","61757","1414.1048"
"2024/01/04 09:00:00","CAPITL","61757","1376.4244"
"2024/01/04 10:00:00","CAPITL","61757","1303.9784"
"2024/01/04 11:00:00","CAPITL","61757","1247.2884"
"2024/01/04 12:00:00","CAPITL","61757","1207.7802"
"2024/01/04 13:00:00","CAPITL","61757","1188.5002"
"2024/01/04 14:00:00","CAPITL","61757","1212.0158"
"2024/01/04 15:00:00","CAPITL","61757","1346.0451"
"2024/01/04 16:00:00","CAPITL","61757","1500.1288"
"2024/01/04 17:00:00","CAPITL","61757","1617.879"
"2024/01/04 18:00:00","CAPITL","61757","1618.1745"
"2024/01/04 19:00:00","CAPITL","61757","1592.2819"
"2024/01/04 20:00:00","CAPITL","61757","1558.9302"
"2024/01/04 21:00:00","CAPITL","61757","1483.0999"
"2024/01/04 22:00:00","CAPITL","61757","1387.4234"
"2024/01/04 23:00:00","CAPITL","61757","1308.832"
"2024/01/05 00:00:00","CAPITL","61757","1275.3439"
"2024/01/05 01:00:00","CAPITL","61757","1245.8787"
"2024/01/05 02:00:00","CAPITL","61757","1232.7305"
"2024/01/05 03:00:00","CAPITL","61757","1232.0861"
"2024/01/05 04:00:00","CAPITL","61757","1253.9817"
"2024/01/05 05:00:00","CAPITL","61757","1327.9872"
"2024/01/05 06:00:00","CAPITL","61757","1444.0462"
"2024/01/05 07:00:00","CAPITL","61757","1530.4277"
"2024/01/05 08:00:00","CAPITL","61757","1548.8951"
"2024/01/05 09:00:00","CAPITL","61757","1518.162"
"2024/01/05 10:00:00","CAPITL","61757","1475.4877"
"2024/01/05 11:00:00","CAPITL","61757","1474.9572"
"2024/01/05 12:00:00","CAPITL","61757","1471.5434"
"2024/01/05 13:00:00","CAPITL","61757","1478.768"
"2024/01/05 14:00:00","CAPITL","61757","1488.3999"
"2024/01/05 15:00:00","CAPITL","61757","1512.5416"
"2024/01/05 16:00:00","CAPITL","61757","1566.7513"
"2024/01/05 17:00:00","CAPITL","61757","1606.7894"
"2024/01/05 18:00:00","CAPITL","61757","1588.3995"
"2024/01/05 19:00:00","CAPITL","61757","1545.9221"
"2024/01/05 20:00:00","CAPITL","61757","1496.9571"
"2024/01/05 21:00:00","CAPITL","61757","1426.8506"
"2024/01/05 22:00:00","CAPITL","61757","1347.3152"
"2024/01/05 23:00:00","CAPITL","61757","1279.2085"
"2024/01/06 00:00:00","CAPITL","61757","1225.2179"
"2024/01/06 01:00:00","CAPITL","61757","1189.3909"
"2024/01/06 02:00:00","CAPITL","61757","1176.2733"
"2024/01/06 03:00:00","CAPITL","61757","1174.6222"
"2024/01/06 04:00:00","CAPITL","61757","1187.6448"
"2024/01/06 05:00:00","CAPITL","61757","1209.1028"
"2024/01/06 06:00:00","CAPITL","61757","1251.6441"
"2024/01/06 07:00:00","CAPITL","61757","1311.6603"
"2024/01/06 08:00:00","CAPITL","61757","1350.6777"
"2024/01/06 09:00:00","CAPITL","61757","1385.4526"
"2024/01/06 10:00:00","CAPITL","61757","1391.2523"
"2024/01/06 11:00:00","CAPITL","61757","1402.1421"
"2024/01/06 12:00:00","CAPITL","61757","1403.5389"
"2024/01/06 13:00:00","CAPITL","61757","1364.0614"
"2024/01/06 14:00:00","CAPITL","61757","1396.3286"
"2024/01/06 15:00:00","CAPITL","61757","1440.5342"
"2024/01/06 16:00:00","CAPITL","61757","1513.5727"
"2024/01/06 17:00:00","CAPITL","61757","1563.6754"
"2024/01/06 18:00:00","CAPITL","61757","1551.0457"
"2024/01/06 19:00:00","CAPITL","61757","1508.6636"
"2024/01/06 20:00:00","CAPITL","61757","1459.1315"
"2024/01/06 21:00:00","CAPITL","61757","1397.7976"
"2024/01/06 22:00:00","CAPITL","61757","1338.4358"
"2024/01/06 23:00:00","CAPITL","61757","1279.2488"
"2024/01/07 00:00:00","CAPITL","61757","1226.3018"
"2024/01/07 01:00:00","CAPITL","61757","1199.0149"
"2024/01/07 02:00:00","CAPITL","61757","1187.326"
"2024/01/07 03:00:00","CAPITL","61757","1186.3337"
"2024/01/07 04:00:00","CAPITL","61757","1196.5148"
"2024/01/07 05:00:00","CAPITL","61757","1216.7582"
"2024/01/07 06:00:00","CAPITL","61757","1231.6456"
"2024/01/07 07:00:00","CAPITL","61757","1274.9419"
"2024/01/07 08:00:00","CAPITL","61757","1336.8674"
"2024/01/07 09:00:00","CAPITL","61757","1394.8035"
"2024/01/07 10:00:00","CAPITL","61757","1446.1901"
"2024/01/07 11:00:00","CAPITL","61757","1486.518"
"2024/01/07 12:00:00","CAPITL","61757","1493.3165"
"2024/01/07 13:00:00","CAPITL","61757","1482.267"
"2024/01/07 14:00:00","CAPITL","61757","1471.8789"
"2024/01/07 15:00:00","CAPITL","61757","1471.735"
"2024/01/07 16:00:00","CAPITL","61757","1538.3909"
"2024/01/07 17:00:00","CAPITL","61757","1617.9557"
"2024/01/07 18:00:00","CAPITL","61757","1589.6932"
"2024/01/07 19:00:00","CAPITL","61757","1544.1147"
"2024/01/07 20:00:00","CAPITL","61757","1495.9704"
"2024/01/07 21:00:00","CAPITL","61757","1407.5527"
"2024/01/07 22:00:00","CAPITL","61757","1322.9204"
"2024/01/07 23:00:00","CAPITL","61757","1254.1257"
"2024/01/08 00:00:00","CAPITL","61757","1243.7106"
"2024/01/08 01:00:00","CAPITL","61757","1194.671"
"2024/01/08 02:00:00","CAPITL","61757","1186.8328"
"2024/01/08 03:00:00","CAPITL","61757","1202.1708"
"2024/01/08 04:00:00","CAPITL","61757","1226.0792"
"2024/01/08 05:00:00","CAPITL","61757","1299.0526"
"2024/01/08 06:00:00","CAPITL","61757","1403.3497"
"2024/01/08 07:00:00","CAPITL","61757","1478.1945"
"2024/01/08 08:00:00","CAPITL","61757","1498.1374"
"2024/01/08 09:00:00","CAPITL","61757","1489.1989"
"2024/01/08 10:00:00","CAPITL","61757","1464.3851"
"2024/01/08 11:00:00","CAPITL","61757","1411.6711"
"2024/01/08 12:00:00","CAPITL","61757","1373.4242"
"2024/01/08 13:00:00","CAPITL","61757","1375.0549"
"2024/01/08 14:00:00","CAPITL","61757","1379.545"
"2024/01/08 15:00:00","CAPITL","61757","1419.5344"
"2024/01/08 16:00:00","CAPITL","61757","1501.3528"
"2024/01/08 17:00:00","CAPITL","61757","1605.9711"
"2024/01/08 18:00:00","CAPITL","61757","1611.2159"
"2024/01/08 19:00:00","CAPITL","61757","1575.12"
"2024/01/08 20:00:00","CAPITL","61757","1529.148"
"2024/01/08 21:00:00","CAPITL","61757","1457.8868"
"2024/01/08 22:00:00","CAPITL","61757","1365.9357"
"2024/01/08 23:00:00","CAPITL","61757","1295.9526"
"2024/01/09 00:00:00","CAPITL","61757","1256.7421"
"2024/01/09 01:00:00","CAPITL","61757","1237.9663"
"2024/01/09 02:00:00","CAPITL","61757","1232.7004"
"2024/01/09 03:00:00","CAPITL","61757","1231.5824"
"2024/01/09 04:00:00","CAPITL","61757","1255.9147"
"2024/01/09 05:00:00","CAPITL","61757","1323.632"
"2024/01/09 06:00:00","CAPITL","61757","1449.3284"
"2024/01/09 07:00:00","CAPITL","61757","1545.6982"
"2024/01/09 08:00:00","CAPITL","61757","1547.9066"
"2024/01/09 09:00:00","CAPITL","61757","1541.5844"
"2024/01/09 10:00:00","CAPITL","61757","1529.9345"
"2024/01/09 11:00:00","CAPITL","61757","1529.4534"
"2024/01/09 12:00:00","CAPITL","61757","1535.4084"
"2024/01/09 13:00:00","CAPITL","61757","1531.3415"
"2024/01/09 14:00:00","CAPITL","61757","1532.332"
"2024/01/09 15:00:00","CAPITL","61757","1538.6945"
"2024/01/09 16:00:00","CAPITL","61757","1599.2046"
"2024/01/09 17:00:00","CAPITL","61757","1640.6256"
"2024/01/09 18:00:00","CAPITL","61757","1608.352"
"2024/01/09 19:00:00","CAPITL","61757","1555.0635"
"2024/01/09 20:00:00","CAPITL","61757","1491.0306"
"2024/01/09 21:00:00","CAPITL","61757","1399.0823"
"2024/01/09 22:00:00","CAPITL","61757","1297.3752"
"2024/01/09 23:00:00","CAPITL","61757","1222.0964"
"2024/01/10 00:00:00","CAPITL","61757","1178.9628"
"2024/01/10 01:00:00","CAPITL","61757","1144.0129"
"2024/01/10 02:00:00","CAPITL","61757","1117.3944"
"2024/01/10 03:00:00","CAPITL","61757","1111.2225"
"2024/01/10 04:00:00","CAPITL","61757","1125.7387"
"2024/01/10 05:00:00","CAPITL","61757","1171.2209"
"2024/01/10 06:00:00","CAPITL","61757","1262.2771"
"2024/01/10 07:00:00","CAPITL","61757","1342.2737"
"2024/01/10 08:00:00","CAPITL","61757","1340.0168"
"2024/01/10 09:00:00","CAPITL","61757","1312.9576"
"2024/01/10 10:00:00","CAPITL","61757","1214.053"
"2024/01/10 11:00:00","CAPITL","61757","1230.2264"
"2024/01/10 12:00:00","CAPITL","61757","1314.5247"
"2024/01/10 13:00:00","CAPITL","61757","1318.2496"
"2024/01/10 14:00:00","CAPITL","61757","1294.5491"
"2024/01/10 15:00:00","CAPITL","61757","1358.9635"
"2024/01/10 16:00:00","CAPITL","61757","1456.574"
"2024/01/10 17:00:00","CAPITL","61757","1549.5684"
"2024/01/10 18:00:00","CAPITL","61757","1542.5504"
"2024/01/10 19:00:00","CAPITL","61757","1503.279"
"2024/01/10 20:00:00","CAPITL","61757","1453.7611"
"2024/01/10 21:00:00","CAPITL","61757","1370.8755"
"2024/01/10 22:00:00","CAPITL","61757","1285.5419"
"2024/01/10 23:00:00","CAPITL","61757","1211.97"
"2024/01/11 00:00:00","CAPITL","61757","1172.6472"
"2024/01/11 01:00:00","CAPITL","61757","1144.3731"
"2024/01/11 02:00:00","CAPITL","61757","1131.0488"
"2024/01/11 03:00:00","CAPITL","61757","1135.8802"
"2024/01/11 04:00:00","CAPITL","61757","1165.8714"
"2024/01/11 05:00:00","CAPITL","61757","1223.2254"
"2024/01/11 06:00:00","CAPITL","61757","1348.1804"
"2024/01/11 07:00:00","CAPITL","61757","1426.7623"
"2024/01/11 08:00:00","CAPITL","61757","1406.718"
"2024/01/11 09:00:00","CAPITL","61757","1395.2352"
"2024/01/11 10:00:00","CAPITL","61757","1393.0738"
"2024/01/11 11:00:00","CAPITL","61757","1394.1991"
"2024/01/11 12:00:00","CAPITL","61757","1396.3795"
"2024/01/11 13:00:00","CAPITL","61757","1363.0538"
"2024/01/11 14:00:00","CAPITL","61757","1338.0711"
"2024/01/11 15:00:00","CAPITL","61757","1376.2991"
"2024/01/11 16:00:00","CAPITL","61757","1460.1215"
"2024/01/11 17:00:00","CAPITL","61757","1539.3536"
"2024/01/11 18:00:00","CAPITL","61757","1539.9912"
"2024/01/11 19:00:00","CAPITL","61757","1503.1447"
"2024/01/11 20:00:00","CAPITL","61757","1461.0377"
"2024/01/11 21:00:00","CAPITL","61757","1377.4378"
"2024/01/11 22:00:00","CAPITL","61757","1282.1417"
"2024/01/11 23:00:00","CAPITL","61757","1201.9309"
"2024/01/12 00:00:00","CAPITL","61757","1153.6622"
"2024/01/12 01:00:00","CAPITL","61757","1118.0384"
"2024/01/12 02:00:00","CAPITL","61757","1105.0621"
"2024/01/12 03:00:00","CAPITL","61757","1104.4909"
"2024/01/12 04:00:00","CAPITL","61757","1127.166"
"2024/01/12 05:00:00","CAPITL","61757","1196.095"
"2024/01/12 06:00:00","CAPITL","61757","1321.0765"
"2024/01/12 07:00:00","CAPITL","61757","1404.5607"
"2024/01/12 08:00:00","CAPITL","61757","1379.2692"
"2024/01/12 09:00:00","CAPITL","61757","1270.6337"
"2024/01/12 10:00:00","CAPITL","61757","1214.5655"
"2024/01/12 11:00:00","CAPITL","61757","1161.9483"
"2024/01/12 12:00:00","CAPITL","61757","1145.9841"
"2024/01/12 13:00:00","CAPITL","61757","1119.0539"
"2024/01/12 14:00:00","CAPITL","61757","1155.5745"
"2024/01/12 15:00:00","CAPITL","61757","1297.6696"
"2024/01/12 16:00:00","CAPITL","61757","1397.7234"
"2024/01/12 17:00:00","CAPITL","61757","1472.1123"
"2024/01/12 18:00:00","CAPITL","61757","1466.0266"
"2024/01/12 19:00:00","CAPITL","61757","1425.8571"
"2024/01/12 20:00:00","CAPITL","61757","1388.5839"
"2024/01/12 21:00:00","CAPITL","61757","1338.2995"
"2024/01/12 22:00:00","CAPITL","61757","1275.3386"
"2024/01/12 23:00:00","CAPITL","61757","1208.114"
"2024/01/13 00:00:00","CAPITL","61757","1160.5636"
"2024/01/13 01:00:00","CAPITL","61757","1138.7828"
"2024/01/13 02:00:00","CAPITL","61757","1122.8405"
"2024/01/13 03:00:00","CAPITL","61757","1115.527"
"2024/01/13 04:00:00","CAPITL","61757","1120.5632"
"2024/01/13 05:00:00","CAPITL","61757","1135.2993"
"2024/01/13 06:00:00","CAPITL","61757","1163.0923"
"2024/01/13 07:00:00","CAPITL","61757","1207.248"
"2024/01/13 08:00:00","CAPITL","61757","1251.443"
"2024/01/13 09:00:00","CAPITL","61757","1276.9438"
"2024/01/13 10:00:00","CAPITL","61757","1280.7677"
"2024/01/13 11:00:00","CAPITL","61757","1214.3838"
"2024/01/13 12:00:00","CAPITL","61757","1252.6904"
"2024/01/13 13:00:00","CAPITL","61757","1266.7315"
"2024/01/13 14:00:00","CAPITL","61757","1244.0887"
"2024/01/13 15:00:00","CAPITL","61757","1281.5652"
"2024/01/13 16:00:00","CAPITL","61757","1357.9061"
"2024/01/13 17:00:00","CAPITL","61757","1435.9419"
"2024/01/13 18:00:00","CAPITL","61757","1426.5914"
"2024/01/13 19:00:00","CAPITL","61757","1397.6719"
"2024/01/13 20:00:00","CAPITL","61757","1366.312"
"2024/01/13 21:00:00","CAPITL","61757","1322.5002"
"2024/01/13 22:00:00","CAPITL","61757","1268.5408"
"2024/01/13 23:00:00","CAPITL","61757","1223.2708"
"2024/01/14 00:00:00","CAPITL","61757","1183.2684"
"2024/01/14 01:00:00","CAPITL","61757","1147.7828"
"2024/01/14 02:00:00","CAPITL","61757","1131.5529"
"2024/01/14 03:00:00","CAPITL","61757","1130.0167"
"2024/01/14 04:00:00","CAPITL","61757","1141.6245"
"2024/01/14 05:00:00","CAPITL","61757","1164.6"
"2024/01/14 06:00:00","CAPITL","61757","1205.4997"
"2024/01/14 07:00:00","CAPITL","61757","1250.796"
"2024/01/14 08:00:00","CAPITL","61757","1282.2561"
"2024/01/14 09:00:00","CAPITL","61757","1295.1601"
"2024/01/14 10:00:00","CAPITL","61757","1241.7546"
"2024/01/14 11:00:00","CAPITL","61757","1273.0861"
"2024/01/14 12:00:00","CAPITL","61757","1367.2896"
"2024/01/14 13:00:00","CAPITL","61757","1395.7299"
"2024/01/14 14:00:00","CAPITL","61757","1402.9146"
"2024/01/14 15:00:00","CAPITL","61757","1438.1319"
"2024/01/14 16:00:00","CAPITL","61757","1539.3735"
"2024/01/14 17:00:00","CAPITL","61757","1631.5473"
"2024/01/14 18:00:00","CAPITL","61757","1619.0399"
"2024/01/14 19:00:00","CAPITL","61757","1578.8256"
"2024/01/14 20:00:00","CAPITL","61757","1524.5138"
"2024/01/14 21:00:00","CAPITL","61757","1454.3447"
"2024/01/14 22:00:00","CAPITL","61757","1388.2014"
"2024/01/14 23:00:00","CAPITL","61757","1325.0171"
"2024/01/15 00:00:00","CAPITL","61757","1288.1671"
"2024/01/15 01:00:00","CAPITL","61757","1260.261"
"2024/01/15 02:00:00","CAPITL","61757","1258.8637"
"2024/01/15 03:00:00","CAPITL","61757","1275.3376"
"2024/01/15 04:00:00","CAPITL","61757","1309.1286"
"2024/01/15 05:00:00","CAPITL","61757","1353.7336"
"2024/01/15 06:00:00","CAPITL","61757","1439.1052"
"2024/01/15 07:00:00","CAPITL","61757","1510.9202"
"2024/01/15 08:00:00","CAPITL","61757","1502.1061"
"2024/01/15 09:00:00","CAPITL","61757","1426.3763"
"2024/01/15 10:00:00","CAPITL","61757","1371.7805"
"2024/01/15 11:00:00","CAPITL","61757","1321.9443"
"2024/01/15 12:00:00","CAPITL","61757","1277.8706"
"2024/01/15 13:00:00","CAPITL","61757","1256.3848"
"2024/01/15 14:00:00","CAPITL","61757","1324.159"
"2024/01/15 15:00:00","CAPITL","61757","1461.09"
"2024/01/15 16:00:00","CAPITL","61757","1605.3739"
"2024/01/15 17:00:00","CAPITL","61757","1707.8716"
"2024/01/15 18:00:00","CAPITL","61757","1712.3362"
"2024/01/15 19:00:00","CAPITL","61757","1675.0142"
"2024/01/15 20:00:00","CAPITL","61757","1640.7754"
"2024/01/15 21:00:00","CAPITL","61757","1558.7572"
"2024/01/15 22:00:00","CAPITL","61757","1465.3865"
"2024/01/15 23:00:00","CAPITL","61757","1385.1681"
"2024/01/16 00:00:00","CAPITL","61757","1344.3362"
"2024/01/16 01:00:00","CAPITL","61757","1313.4144"
"2024/01/16 02:00:00","CAPITL","61757","1297.9217"
"2024/01/16 03:00:00","CAPITL","61757","1303.6719"
"2024/01/16 04:00:00","CAPITL","61757","1318.9693"
"2024/01/16 05:00:00","CAPITL","61757","1386.8972"
"2024/01/16 06:00:00","CAPITL","61757","1490.7007"
"2024/01/16 07:00:00","CAPITL","61757","1589.2479"
"2024/01/16 08:00:00","CAPITL","61757","1612.6011"
"2024/01/16 09:00:00","CAPITL","61757","1625.3308"
"2024/01/16 10:00:00","CAPITL","61757","1644.7758"
"2024/01/16 11:00:00","CAPITL","61757","1667.7064"
"2024/01/16 12:00:00","CAPITL","61757","1682.0852"
"2024/01/16 13:00:00","CAPITL","61757","1691.0758"
"2024/01/16 14:00:00","CAPITL","61757","1681.9602"
"2024/01/16 15:00:00","CAPITL","61757","1653.7454"
"2024/01/16 16:00:00","CAPITL","61757","1674.7054"
"2024/01/16 17:00:00","CAPITL","61757","1751.8656"
"2024/01/16 18:00:00","CAPITL","61757","1744.1479"
"2024/01/16 19:00:00","CAPITL","61757","1704.2496"
"2024/01/16 20:00:00","CAPITL","61757","1647.404"
"2024/01/16 21:00:00","CAPITL","61757","1574.3784"
"2024/01/16 22:00:00","CAPITL","61757","1482.0866"
"2024/01/16 23:00:00","CAPITL","61757","1413.9101"
"2024/01/17 00:00:00","CAPITL","61757","1379.3036"
"2024/01/17 01:00:00","CAPITL","61757","1359.2057"
"2024/01/17 02:00:00","CAPITL","61757","1355.5751"
"2024/01/17 03:00:00","CAPITL","61757","1373.6517"
"2024/01/17 04:00:00","CAPITL","61757","1404.9403"
"2024/01/17 05:00:00","CAPITL","61757","1463.6004"
"2024/01/17 06:00:00","CAPITL","61757","1588.0329"
"2024/01/17 07:00:00","CAPITL","61757","1661.3897"
"2024/01/17 08:00:00","CAPITL","61757","1683.2585"
"2024/01/17 09:00:00","CAPITL","61757","1648.776"
"2024/01/17 10:00:00","CAPITL","61757","1637.1987"
"2024/01/17 11:00:00","CAPITL","61757","1607.7307"
"2024/01/17 12:00:00","CAPITL","61757","1571.0538"
"2024/01/17 13:00:00","CAPITL","61757","1546.7458"
"2024/01/17 14:00:00","CAPITL","61757","1547.5436"
"2024/01/17 15:00:00","CAPITL","61757","1576.7862"
"2024/01/17 16:00:00","CAPITL","61757","1661.6407"
"2024/01/17 17:00:00","CAPITL","61757","1767.898"
"2024/01/17 18:00:00","CAPITL","61757","1779.2573"
"2024/01/17 19:00:00","CAPITL","61757","1749.3308"
"2024/01/17 20:00:00","CAPITL","61757","1708.0351"
"2024/01/17 21:00:00","CAPITL","61757","1626.9583"
"2024/01/17 22:00:00","CAPITL","61757","1538.2449"
"2024/01/17 23:00:00","CAPITL","61757","1470.0458"
"2024/01/18 00:00:00","CAPITL","61757","1439.4847"
"2024/01/18 01:00:00","CAPITL","61757","1420.3093"
"2024/01/18 02:00:00","CAPITL","61757","1424.5771"
"2024/01/18 03:00:00","CAPITL","61757","1430.2474"
"2024/01/18 04:00:00","CAPITL","61757","1445.3177"
"2024/01/18 05:00:00","CAPITL","61757","1518.5509"
"2024/01/18 06:00:00","CAPITL","61757","1644.7092"
"2024/01/18 07:00:00","CAPITL","61757","1728.3622"
"2024/01/18 08:00:00","CAPITL","61757","1716.9183"
"2024/01/18 09:00:00","CAPITL","61757","1686.6687"
"2024/01/18 10:00:00","CAPITL","61757","1656.5001"
"2024/01/18 11:00:00","CAPITL","61757","1616.7193"
"2024/01/18 12:00:00","CAPITL","61757","1575.2083"
"2024/01/18 13:00:00","CAPITL","61757","1602.9887"
"2024/01/18 14:00:00","CAPITL","61757","1605.1942"
"2024/01/18 15:00:00","CAPITL","61757","1621.0691"
"2024/01/18 16:00:00","CAPITL","61757","1676.3363"
"2024/01/18 17:00:00","CAPITL","61757","1767.0437"
"2024/01/18 18:00:00","CAPITL","61757","1758.6669"
"2024/01/18 19:00:00","CAPITL","61757","1722.9899"
"2024/01/18 20:00:00","CAPITL","61757","1676.2121"
"2024/01/18 21:00:00","CAPITL","61757","1591.8675"
"2024/01/18 22:00:00","CAPITL","61757","1498.9422"
"2024/01/18 23:00:00","CAPITL","61757","1428.3504"
"2024/01/19 00:00:00","CAPITL","61757","1386.3179"
"2024/01/19 01:00:00","CAPITL","61757","1358.3161"
"2024/01/19 02:00:00","CAPITL","61757","1346.0265"
"2024/01/19 03:00:00","CAPITL","61757","1348.0653"
"2024/01/19 04:00:00","CAPITL","61757","1373.5468"
"2024/01/19 05:00:00","CAPITL","61757","1432.2236"
"2024/01/19 06:00:00","CAPITL","61757","1543.0333"
"2024/01/19 07:00:00","CAPITL","61757","1620.036"
"2024/01/19 08:00:00","CAPITL","61757","1642.4198"
"2024/01/19 09:00:00","CAPITL","61757","1629.5404"
"2024/01/19 10:00:00","CAPITL","61757","1625.2174"
"2024/01/19 11:00:00","CAPITL","61757","1611.8023"
"2024/01/19 12:00:00","CAPITL","61757","1590.8431"
"2024/01/19 13:00:00","CAPITL","61757","1599.7383"
"2024/01/19 14:00:00","CAPITL","61757","1602.0178"
"2024/01/19 15:00:00","CAPITL","61757","1612.0597"
"2024/01/19 16:00:00","CAPITL","61757","1669.4396"
"2024/01/19 17:00:00","CAPITL","61757","1744.452"
"2024/01/19 18:00:00","CAPITL","61757","1742.2"
"2024/01/19 19:00:00","CAPITL","61757","1710.2243"
"2024/01/19 20:00:00","CAPITL","61757","1677.9879"
"2024/01/19 21:00:00","CAPITL","61757","1616.6818"
"2024/01/19 22:00:00","CAPITL","61757","1547.8415"
"2024/01/19 23:00:00","CAPITL","61757","1475.0666"
"2024/01/20 00:00:00","CAPITL","61757","1445.2523"
"2024/01/20 01:00:00","CAPITL","61757","1420.821"
"2024/01/20 02:00:00","CAPITL","61757","1410.8152"
"2024/01/20 03:00:00","CAPITL","61757","1408.1161"
"2024/01/20 04:00:00","CAPITL","61757","1420.1747"
"2024/01/20 05:00:00","CAPITL","61757","1432.5196"
"2024/01/20 06:00:00","CAPITL","61757","1483.4552"
"2024/01/20 07:00:00","CAPITL","61757","1552.8596"
"2024/01/20 08:00:00","CAPITL","61757","1613.7281"
